product_name,category,avg_rating,avg_price,review_count,text
"Chipku Yellow Sticky Trap/Insect Trap/Glue Trap/for Whiteflies Thrips,for Garden",Chipku Yellow,3.5789473684210527,212.0,38,Nice product Terrible product Decent product Don't waste your money Classy product Utterly Disappointed Super! Moderate Highly recommended Awesome
Choose The Correct ?? LED Music Bulb with Bluetooth Speaker Music Color changing,Choose The,3.608695652173913,379.0,23,Worth every penny Does the job Terrific Fabulous! Classy product Worst experience ever! Worth every penny Best in the market! Worthless Terrible product
"Classic Essentials Pack of 101 Stainless Steel Stainless Steel Dinner Set, 101-P",Classic Essentials,4.15,4999.0,100,Best in the market! Worth the money Perfect product! Perfect product! Good quality product Good quality product Decent product Fabulous! Fair Brilliant
"Classic Essentials Pack of 32 Stainless Steel Stainless Steel Maple Dinner set ,",Classic Essentials,4.185714285714286,1099.0,140,Brilliant Fabulous! Very Good Worth the money Good quality product Good choice Perfect product! Worth the money Terrific purchase Terrific
Classic Essentials Pack of 61 Stainless Steel Dinner Set|Kitchen set for Home|He,Classic Essentials,4.4,2599.0,20,Pretty good Super! Terrific purchase Awesome Terrific Good choice Classy product Brilliant Just wow! Useless product
"Classic Essentials Pack of 68 Stainless Steel Glory Dinner set ,,Silver -Heavy G",Classic Essentials,4.34,2912.0,100,Pretty good Super! Terrific purchase Awesome Terrific Good choice Classy product Brilliant Just wow! Useless product
"Clastik Solid Wood Study Table(Finish Color - Multi Color, Pre-assembled)",Clastik Solid,3.4,298.0,60,Nice product Good quality product Worst experience ever! Very poor Utterly Disappointed Does the job Did not meet expectations Worth the money Super! Very poor
"Cloud Farm Dragon Tree(Hybrid, Pack of 3)",Cloud Farm,2.2,140.0,100,Great product Waste of money! Great product Unsatisfactory Really Nice Good Not recommended at all Slightly disappointed Very poor Worth every penny
Copper String LED light 10 MTR 100 LED USB Operated Decorative Lights 100 LEDs 1,Copper String,4.455,190.0,200,Brilliant Perfect product! Nice product Perfect product! Worth the money Wonderful Mind-blowing purchase Terrific Great product Great product
"Cosito 144 TC Cotton Double Floral Flat Bedsheet(Pack of 1, Multicolor)",Cosito,3.75,339.0,100,Highly recommended Simply awesome Super! Nice product Delightful Perfect product! Just wow! Useless product Mind-blowing purchase Great product
"Cosito 144 TC Cotton Double Floral Flat Bedsheet(Pack of 1, Red, White)",Cosito,4.116279069767442,339.0,2322,Highly recommended Simply awesome Super! Nice product Delightful Perfect product! Just wow! Useless product Mind-blowing purchase Great product
"Cosmic Byte CB-GK-05 Titan with Aluminum Body, Rainbow Backlit Keycaps, Braided ",Cosmic Byte,4.355,949.0,200,Wonderful Fabulous! Good choice Simply awesome Hated it! Worth every penny Terrific purchase Good choice Simply awesome Great product
Cotton Blend Embellished Maroon Men Dupatta,Cotton Blend,4.2,269.0,10,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Cotton Blend Embroidered Maroon Men Dupatta,Cotton Blend,4.051724137931035,302.0,174,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Cotton Blend Embroidered Red Men Dupatta,Cotton Blend,4.051724137931035,269.0,58,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
"Crompton 75 L Desert Air Cooler??(White, Teal, ACGC-DAC751)",Crompton,4.076923076923077,9999.0,1183,Simply awesome Worth the money . Desert Cooler live up to the Name . Worth every penny Fabulous! Super! Terrific purchase Classy product Perfect product! Its not a cooler its Ac cooler Wonderful
"Crompton Hill Briz Deco 1200 mm 3 Blade Ceiling Fan(Smoked Brown, Pack of 1)",Crompton Hill,3.8153846153846156,1799.0,130,Best in the market! Good Good Worth the money Terrific Worth the money Pretty good Value-for-money Good choice Pretty good
CuteKitchen CK ET 66 Lakshman TV unit Engineered Wood TV Entertainment Unit(Fini,CuteKitchen,3.89,5022.0,100,Highly recommended. Must Buy. Must buy! Wonderful Value-for-money Perfect product! Nice product Value-for-money Good choice Best in the market! Mind-blowing purchase
Cycle Om Shanthi Navin Cup Sambrani With Resin & Benzoin Fragrance - Pack Of 4(1,Cycle Shanthi,4.41,260.0,100,Mind-blowing purchase Worth every penny Great product Horrible Great product Hated it! Great product Terrific Perfect product! Terrific purchase
D&V ENGINEERING 2 Compartments Iron Remote control holder /stand /organizer for ,ENGINEERING,4.519230769230769,478.0480769230769,104,Wonderful Excellent Wonderful Wonderful Just wow! Classy product Worth the money Delightful Perfect product! Terrific
"D&V ENGINEERING Sturdy Set top Box Stand,DVD,DTH,Telephone, WiFi Modems Stand fo",ENGINEERING Sturdy,3.9047619047619047,859.0,42,Brilliant Utterly Disappointed Good choice Could be way better Terrific Nice Terrific purchase Fabulous! Best in the market! Pretty good
"D-Link DIR-615 Wireless N 300 Router??(Black, Single Band)",Wireless,4.083720930232558,899.0,430,"Works best with PPPoE type cable internet RJ45 Perfect product! Brilliant device with a decent price if you are using any cable BROADBAND(tikona,local cable broadband that do not require a telephone line) Very Good Works very well as a repeater Classy product Mind-blowing purchase Excellent Router compare to TP-Link TL-WR841 N 300 Just wow! Worth the money"
"D-Link DIR-825 AC1200 Wi-Fi Gigabit 1200 Mbps Wireless Router??(Black, Dual Band",Other,3.842857142857143,2499.0,210,Best in the market! Just okay Excellent Wonderful Brilliant Good quality product Terrific purchase Fair Great product Must buy!
DALUCI Set Top Box Stand / WIFI Router Stand / Wall Mount Stand / Wifi Holder MD,DALUCI Set,3.6666666666666665,359.0,12,Could be way better Wonderful Mind-blowing purchase Terrific Delightful Good quality product Good choice Wonderful Pretty good Really Nice
"DALUCI Shelf Organizers(White, Plastic)",DALUCI Shelf,4.081081081081081,239.0,37,Decent product Good quality product Fair Fabulous! Simply awesome Awesome Utterly Disappointed Worth every penny Pretty good Wonderful
DBRW385-DBRWN Day and Date Boy's & Man's Stylish Analog Day & Date Analog Watch ,Day and,4.16,299.0,100,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
DDARSH ENTERPRISE Wet and Dry Duster Set,DDARSH ENTERPRISE,3.57,246.0,100,Worth the money Bad quality Very poor Not recommended at all Good quality product Worst experience ever! Worth every penny Decent product Worth every penny Fair
"DDecora Combo Of 450 ML Vegetable Chopper, Stainless-Steel Whisk and Masher(Pack",DDecora Combo,4.75,169.0,16,Terrific purchase Wonderful Highly recommended Pretty good Must buy! Brilliant Simply awesome Perfect product! Terrific purchase Fabulous!
"DEMYA KINF OF STEEL Solid wood Desk Chair(Finish Color - Multicolor, Pre-assembl",DEMYA KINF,3.890909090909091,606.0,55,Brilliant Good choice Excellent Terrific Must buy! Brilliant Slightly disappointed Value-for-money Just wow! Hated it!
DENICRAAS Pendants Ceiling Lamp(Black),DENICRAAS Pendants,4.0,674.0,14,Brilliant Just okay Really Nice Great product Just wow! Absolute rubbish! Great product Best in the market! Classy product Mind-blowing purchase
"DOJI 6 watt color-WarmWhite,spot light,focus light,wall light Track Lights Ceili",DOJI watt,4.9,599.0,10,Terrific purchase Great product Just wow! Excellent Classy product Worth every penny Mind-blowing purchase Brilliant Great product Value-for-money
DRAMIQ Beautiful Kapoor Dani/Aroma Diffuser Cum Night Lamp Electrical Camphor Di,DRAMIQ Beautiful,4.75,240.0,88,Brilliant Highly recommended Excellent Classy product Utterly Disappointed Decent product Great product Mind-blowing purchase Great product Great product
DV NOVAKING 1500 WATT IMMERSION ROD 1500 W Shock Proof Immersion Heater Rod??(WA,NOVAKING,4.2631578947368425,293.0,19,Just wow! Very Good Highly recommended Worth every penny Simply awesome Good quality product Fabulous! Best in the market! Perfect product! Great product
DaduGirase Cleaning Brush Feather Microfiber Duster with Extendable Rod Dust Cle,DaduGirase Cleaning,3.6666666666666665,270.0,30,Awesome Expected a better product Just okay Mind-blowing purchase Not good Great product Perfect product! Does the job Mind-blowing purchase Did not meet expectations
Dallao Waterproof Remote Controlled Rock Crawler RC Monster Car With Wheel Remot,Dallao Waterproof,3.264274061990212,967.6101141924959,613,Must buy! Awesome Must buy! Wonderful Excellent Awesome Pretty good Decent product Must buy! Good choice
"Das Dexter Engineered Wood TV Entertainment Unit(Finish Color - Flowery Wenge, D",Das Dexter,4.166666666666667,1614.0,30,Awesome Worth the money Great product Pretty good Good Terrific Worth the money Highly recommended Just wow! Worth the money
Decorhand Teak Wood Rocking Chair For Living Room / Garden - adults/Grand parent,Decorhand Teak,4.4,9999.0,10,Nice Must buy! Highly recommended Terrific purchase Fabulous! Very poor Brilliant Best in the market! Just wow! Fabulous!
"Decorum 188 TC Polycotton Double Floral Flat Bedsheet(Pack of 1, Multicolor)",Decorum,3.35,229.0,100,Decent product Terrific purchase Nice product Mind-blowing purchase Horrible Decent product Worth the money Terrible product Brilliant Great product
Delite Kom Flex Engineered Wood TV Entertainment Unit(Finish Color - Acacia Dark,Delite Kom,4.380952380952381,5499.0,21,Mind-blowing purchase Pretty good Does the job Best in the market! Delightful Must buy! Mind-blowing purchase Brilliant Very Good Terrific
Demya king of steel Plywood And Metal Study Playing Table Chair Set For Kids(Red,Demya king,3.85,629.0,40,Very Good Unsatisfactory Just okay Simply awesome Highly recommended Terrific purchase Simply awesome Nice product Pretty good Perfect product!
"Demya king of steel Solid wood Desk Chair(Finish Color - BLUE, Pre-assembled)",Demya king,3.1639344262295084,739.0,61,Really Nice Moderate Highly recommended Simply awesome Very poor Moderate Terrible product Waste of money! Best in the market! Not good
"Demya king of steel Solid wood Desk Chair(Finish Color - RED, Pre-assembled)",Demya king,3.55,777.0,40,Just wow! Don't waste your money Excellent Brilliant Excellent Great product Great product Wonderful Very Good Brilliant
DeoDap Microfiber Car Cleaning Duster for Multi-Purpose Use Wet and Dry Duster M,DeoDap Microfiber,3.93,199.0,100,Great product Fair Simply awesome Not recommended at all Best in the market! Terrific Worth every penny Wonderful Very Good Super!
Dettol Effective Protection Antiseptic Liquid(1000 ml),Dettol Effective,4.613421550094518,349.0,1058,Worth the money Brilliant Brilliant Mind-blowing purchase Very Good Super! Perfect product! Really Nice Awesome Brilliant
Diem RUNWET 360 Spin Floor Cleaning Easy Advance Tech Bucket PVC Mop & Rotating ,Diem RUNWET,3.58,681.0,100,Very poor Decent product Useless product Wonderful Super! Wonderful Brilliant Nice product Very poor Did not meet expectations
Dinine Craft Adiyogi Shiva Statue For Car Dashboard Table Decor Idol Decorative ,Dinine Craft,4.15,145.0,60,Worth every penny Just wow! Super! Great product Super! Awesome Excellent Just wow! Mind-blowing purchase Perfect product!
"Dinine Craft Set of 4 Showpiece for Home Decor, Handicraft Showpiece for Table, ",Dinine Craft,4.615,199.0,200,Classy product Terrific purchase Highly recommended Super! Awesome Classy product Awesome Awesome Worth every penny Wonderful
Dinine Craft Wooden 2 Pocket Key Holder for Wall and Home Decor Decorative Showp,Dinine Craft,4.033333333333333,168.0,180,Brilliant Perfect product! Did not meet expectations Excellent Really Nice Value-for-money Classy product Terrific Super! Fair
"DivineCrafts Om Swastik 2 Pocket penstand Wood Key Holder(8 Hooks, Multicolor)",DivineCrafts Swastik,4.11,159.0,100,Perfect product! Wonderful Excellent Wonderful Terrific Worth every penny Mind-blowing purchase Wonderful Awesome Fabulous!
Donizard store Wet and Dry Glove Set(Free Size Pack of 2),Donizard store,3.5277777777777777,193.0,36,Worst experience ever! Worth the money Terrific Value-for-money Just wow! Best in the market! Worth the money Brilliant Fabulous! Excellent
"Dr Ortho Knee Cap for Pain Relief, Sports, Gym, Exercise, Running for Men & Wome",Ortho Knee,4.445,260.0,200,Excellent Must buy! Super! Delightful Brilliant Worth every penny Must buy! Great product Worth every penny Simply awesome
ELV Aluminium Adjustable And Foldable Dock Mobile Holder,ELV Aluminium,4.271428571428571,269.0,70,Perfect product ! Fabulous! Brilliant Must buy! Value-for-money Nice product Just wow! Good quality product Awesome Awesome
ELV Portable Aluminium Mobile Stand Holder With Convenient Charging for Tablet a,ELV Portable,4.283333333333333,127.0,120,Fabulous! Excellent Classy product Value-for-money Worth every penny Simply awesome Just wow! Great product Worth the money Terrific purchase
"ERAWUD Engineered Wood TV Entertainment Unit(Finish Color - Black, DIY(Do-It-You",ERAWUD Engineered,4.288135593220339,1804.0,59,Wonderful Wonderful Best in the market! Good quality product Fabulous! Good quality product Fabulous! Wonderful Highly recommended Mind-blowing purchase
ESET Total Security 1.0 User 1 Year(CD/DVD),ESET Total,3.5,749.0,10,Slightly disappointed Very Good Must buy! Wonderful Highly recommended Good Worst experience ever! Ultimate security. Good security for PC Biggest mistake of my life!
ESET Total Security 3.0 User 1 Year(CD/DVD),ESET Total,4.4,2345.0,10,Just okay ESET-I am happy Waste of money! Worth every penny Perfect product! Awesome Classy product Really Nice Must buy! Highly recommended
EUREKA FORBES Trendy Zip Dry Vacuum Cleaner with Reusable Dust Bag(Red & Black),EUREKA FORBES,3.7458033573141485,2799.0,417,Brilliant good product Nice product Super! Just wow! Fair Just wow! Terrific purchase Simply awesome Simply awesome
"Ebee Engineered Wood Computer Desk(Modular, Finish Color - Wenge, DIY(Do-It-Your",Ebee Engineered,3.8205128205128207,3091.3076923076924,156,Just wow! Great product Terrific purchase Utterly Disappointed Terrific Just wow! Wonderful Wonderful Delightful Terrific
EdenSoul USB Rechargeable Moon Lamp 5 Color Changing Sensor Touch Decoration Cry,EdenSoul USB,3.975,585.0,200,Excellent Highly recommended Simply awesome Mind-blowing purchase Good Excellent Worth every penny Perfect product! Bad quality Worst experience ever!
"Elgi Ultra FASTGRIND Wet Grinder??(Red, White)",Elgi Ultra,4.6521739130434785,10000.0,23,Brilliant Good choice for a busy household Mind-blowing purchase Delightful Excellent Pretty good Pretty good Slightly disappointed Worth the money Best in the market!
Embroco Polyester Fibre Solid Cushion Pack of 5(White),Embroco Polyester,3.8059701492537314,472.13432835820896,134,Best in the market! Must buy! Terrible product Worth every penny Terrific Just okay Fair Just wow! Nice product Does the job
Eurodomo Hood Indigo PRO HC SC FL BK 60 Auto Clean Wall Mounted Chimney??(Black ,Eurodomo Hood,4.351674641148326,7599.0,418,Woww Product... Best in the market! Best in the market! Fabulous! Terrific purchase Super! Wonderful Awesome product but no free installation Very poor Great product
Exclusive Affordable Collection of Trendy & Stylish Sport Sneakers Shoes Running,Exclusive Affordable,3.813953488372093,299.0,129,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
Exclusive Range of Stylish Comfortable Sports Sneakers Running Shoes Running Sho,Exclusive Range,3.967741935483871,299.0,124,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
F8WARES 16inch Reusable Dishwashing Industrial Gardening Cleaning Rubber Hand Gl,Reusable,3.8289473684210527,299.0,76,Classy product Delightful Best in the market! Highly recommended Worth every penny Waste of money! Very poor Terrific purchase Simply awesome Just wow!
FAST Trenddy Tainer Lace-ups Sporty Casuals Training & Gym Shoes For Men??(White,FAST Trenddy,4.092307692307692,399.0,130,Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
FLIPZON Baby 6 Shelve Unbreakable Material PVC Collapsible Wardrobe(Finish Color,FLIPZON Baby,4.388208269525268,1095.0,1306,Must buy! Mind-blowing purchase Fabulous! Highly recommended Highly recommended Pretty good Very Good Worst experience ever! Wonderful Delightful
